213,6605,3.0,Arthur and the Invisibles (2007)
213,6624,2.5,Because I Said So (2007)
213,6654,2.5,Wild Hogs (2007)
213,6656,3.0,"Last Mimzy, The (2007)"
213,6662,2.0,Premonition (2007)
213,6676,3.5,Perfect Stranger (2007)
213,6690,3.0,"Invisible, The (2007)"
213,6698,4.0,Day Watch (Dnevnoy dozor) (2006)
213,6713,3.0,88 Minutes (2008)
213,6721,2.5,Nancy Drew (2007)
213,6762,3.0,"Invasion, The (2007)"
213,6791,2.5,"Seeker: The Dark Is Rising, The (2007)"
213,6829,2.5,Mr. Magorium's Wonder Emporium (2007)
213,6864,2.5,"Water Horse: Legend of the Deep, The (2007)"
213,6872,3.0,In the Name of the King: A Dungeon Siege Tale (2008)
213,6875,3.5,Cleaner (2007)
213,6880,2.5,Untraceable (2008)
213,6888,3.0,Fool's Gold (2008)
213,6895,2.5,"Spiderwick Chronicles, The (2008)"
213,6928,2.5,Nim's Island (2008)
213,7000,2.5,Journey to the Center of the Earth (2008)
213,7001,2.5,Meet Dave (2008)
213,7035,2.5,Babylon A.D. (2008)
213,7044,1.5,Lakeview Terrace (2008)
213,7057,3.0,City of Ember (2008)
213,7096,3.0,Transporter 3 (2008)
213,7100,1.0,Igor (2008)
213,7145,3.5,Replicant (2001)
213,7146,2.5,Passengers (2008)
213,7147,1.5,"Tale of Despereaux, The (2008)"
213,7154,3.0,Inkheart (2008)
213,7246,3.0,New in Town (2009)
213,7273,2.5,"Librarian, The: The Curse of the Judas Chalice (2008)"
213,7286,3.5,Aliens in the Attic (2009)
213,7289,2.5,Race to Witch Mountain (2009)
213,7303,1.0,G-Force (2009)
213,7331,2.5,Terra (a.k.a. Battle for Terra) (2007)
213,7372,3.5,Cirque du Freak: The Vampire's Assistant (2009)
213,7402,2.5,Planet 51 (2009)
213,7411,2.5,Did You Hear About the Morgans? (2009)
213,7417,1.5,Alvin and the Chipmunks: The Squeakquel (2009)
213,7426,3.0,Leap Year (2010)
213,7467,3.0,"Spy Next Door, The (2010)"
213,7475,2.0,Tooth Fairy (2010)
213,7550,2.0,"Back-up Plan, The (2010)"
213,7551,1.5,Splice (2009)
213,7568,2.0,"Last Airbender, The (2010)"
213,7579,4.0,"Sorcerer's Apprentice, The (2010)"
213,7629,2.0,Legend of the Guardians: The Owls of Ga'Hoole (2010)
213,7656,2.5,Hereafter (2010)
213,7719,3.0,Season of the Witch (2011)
213,7761,2.5,Mars Needs Moms (2011)
213,7784,1.0,Hop (2011)
213,7853,3.5,Dylan Dog: Dead of Night (2010)
213,7861,2.5,Gantz (2011)
213,7965,2.5,"Darkest Hour, The (2011)"
213,7989,3.0,One for the Money (2012)
213,8002,2.5,Journey 2: The Mysterious Island (2012)
213,8014,1.5,Dr. Seuss' The Lorax (2012)
213,8076,1.5,Abraham Lincoln: Vampire Hunter (2012)
213,8120,3.0,Premium Rush (2012)
213,8130,2.5,"Cold Light of Day, The (2012)"
213,8167,2.5,Alex Cross (2012)
213,8198,2.5,Deadfall (2012)
213,8263,2.5,Hansel & Gretel: Witch Hunters (2013)
213,8273,2.5,Beautiful Creatures (2013)
213,8283,2.5,Jack the Giant Slayer (2013)
213,8285,2.0,G.I. Joe: Retaliation (2013)
213,8378,3.0,Percy Jackson: Sea of Monsters (2013)
213,8391,3.0,"Mortal Instruments: City of Bones, The (2013)"
213,8548,3.5,Veronica Mars (2014)
213,8685,3.5,Dracula Untold (2014)
213,8854,4.0,Home (2015)
214,1223,2.0,Warriors of Virtue (1997)
214,2396,5.0,On Any Sunday (1971)
216,5560,2.0,Anacondas: The Hunt for the Blood Orchid (2004)
217,4733,3.0,Hot Dog... The Movie (1984)
217,4834,3.0,It's Pat (1994)
220,1400,4.0,"Callejón de los milagros, El (1995)"
220,1991,3.0,"Blood, Guts, Bullets and Octane (1998)"
220,2061,4.0,Among Giants (1998)
220,2322,4.0,Plunkett & MaCleane (1999)
220,2567,4.0,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)"
220,2598,3.0,"Big Tease, The (1999)"
220,2661,4.0,Mifune's Last Song (Mifunes sidste sang) (1999)
220,2975,3.0,Trixie (2000)
220,3036,4.0,"Five Senses, The (1999)"
220,3717,2.0,Maybe Baby (2000)
222,1749,5.0,"Paradine Case, The (1947)"
222,2350,4.0,Brief Encounter (1946)
222,2829,4.0,Passion of Mind (2000)
222,2851,2.0,Bossa Nova (2000)
222,2863,5.0,Up at the Villa (2000)
222,2914,5.0,Lured (1947)
222,2915,5.0,Pandora and the Flying Dutchman (1951)
222,2968,4.0,Clara's Heart (1988)
222,2970,3.0,Fatal Beauty (1987)
224,593,3.0,Delta of Venus (1995)
226,6245,3.5,Into the Blue (2005)
226,6624,4.0,Because I Said So (2007)
226,6625,1.5,Hannibal Rising (2007)
226,6662,3.5,Premonition (2007)
226,7143,4.0,Last Chance Harvey (2008)
227,1853,3.0,I'll Be Home For Christmas (1998)
227,1866,1.0,"Rugrats Movie, The (1998)"
230,6544,4.5,Running With Scissors (2006)
232,780,5.0,Little Lord Fauntleroy (1936)
232,796,5.0,"Pompatus of Love, The (1996)"
232,1178,5.0,Hotel de Love (1996)
232,1489,5.0,Wings (1927)
232,1910,1.0,Santa Claus: The Movie (1985)
232,2331,3.0,Rain (1932)
232,2528,4.0,Hell in the Pacific (1968)
232,2545,5.0,Boiling Point (1993)
232,2656,3.0,Class Reunion (1982)
232,2732,3.0,Mo' Better Blues (1990)
232,2752,5.0,"Good Earth, The (1937)"
232,2788,4.0,"Son of the Sheik, The (1926)"
232,4655,4.0,"Trial, The (Procès, Le) (1962)"
234,4805,4.5,"Brief History of Time, A (1991)"
234,5248,5.0,"Secret Life of Walter Mitty, The (1947)"
234,6452,4.0,Who Killed the Electric Car? (2006)
234,6862,3.0,"Great Debaters, The (2007)"
235,2797,4.5,My Life (1993)
236,1731,3.5,Family Plot (1976)
236,1748,4.0,Under Capricorn (1949)
236,1749,4.0,"Paradine Case, The (1947)"
236,2915,4.0,Pandora and the Flying Dutchman (1951)
236,3737,4.5,"Dr. Mabuse: The Gambler (Dr. Mabuse, der Spieler) (1922)"
236,4075,4.0,Bob le Flambeur (1955)
236,4137,4.5,She Wore a Yellow Ribbon (1949)
236,4166,4.5,Red Beard (Akahige) (1965)
236,4229,3.0,8 Women (2002)
236,4480,4.0,"Veronika Voss (Sehnsucht der Veronika Voss, Die) (1982)"
236,4724,4.0,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)"
236,4877,4.5,"Cercle Rouge, Le (Red Circle, The) (1970)"
236,5061,4.5,People Will Talk (1951)
236,5186,4.0,"Magic Flute, The (Trollflöjten) (1975)"
236,5284,4.5,High and Low (Tengoku to jigoku) (1963)
236,5363,5.0,Ugetsu (Ugetsu monogatari) (1953)
236,5465,4.5,Leave Her to Heaven (1945)
236,5502,4.5,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)"
236,5709,4.5,"Letter to Three Wives, A (1949)"
238,6128,3.0,"Lot Like Love, A (2005)"
238,6364,4.0,Imagine Me & You (2005)
238,7921,3.5,What's Your Number? (2011)
238,8419,4.0,Mood Indigo (L'écume des jours) (2013)
238,8536,3.0,That Awkward Moment (2014)
238,9051,4.0,How to Be Single (2016)
239,425,4.0,"Inkwell, The (1994)"
239,434,3.0,Life with Mikey (1993)
239,566,3.0,Eddie (1996)
239,1179,2.0,"Pest, The (1997)"
239,1206,1.0,Turbo: A Power Rangers Movie (1997)
239,2046,2.0,My Boyfriend's Back (1993)
239,3272,3.0,Born in East L.A. (1987)
239,3288,3.0,Hiding Out (1987)
239,3331,4.0,Reform School Girls (1986)
239,3410,3.0,Summer Rental (1985)
239,3452,4.0,Youngblood (1986)
240,1739,4.0,Stage Fright (1950)
240,3028,4.5,Shower (Xizao) (1999)
240,4627,4.5,Destry Rides Again (1939)
240,4858,4.0,Girls Will Be Girls (2003)
240,5152,3.0,Connie and Carla (2004)
242,498,3.0,Trial by Jury (1994)
242,590,4.0,True Crime (1996)
242,1926,4.0,Violets Are Blue... (1986)
242,2502,4.0,"River, The (1984)"
242,2585,4.0,American Flyers (1985)
243,4134,3.0,Silver Bullet (Stephen King's Silver Bullet) (1985)
243,4536,3.0,Ringu 2 (Ring 2) (1999)
243,4795,3.5,Luther (2003)
243,5239,3.5,Ambush (Rukajärven tie) (1999)
243,5466,4.5,Winter War (Talvisota) (1989)
245,3463,1.0,Baby Boy (2001)
245,4664,2.0,"Truce, The (a.k.a. La Tregua) (1996)"
247,435,4.0,Lightning Jack (1994)
247,588,2.0,Solo (1996)
247,1123,3.0,Marked for Death (1990)
248,3438,5.0,Twelve O'Clock High (1949)
248,3450,4.0,Uncommon Valor (1983)
248,3529,4.0,Bat*21 (1988)
248,3782,4.0,"Dogs of War, The (1980)"
248,3826,4.0,Guadalcanal Diary (1943)
251,7381,5.0,Partly Cloudy (2009)
251,8095,3.5,Geri's Game (1997)
253,6241,3.5,"Greatest Game Ever Played, The (2005)"
254,163,4.0,Nadja (1994)
255,2324,5.0,And the Ship Sails On (E la nave va) (1983)
255,3932,3.5,"Adventures of Huck Finn, The (1993)"
255,4229,3.5,8 Women (2002)
255,5373,5.0,Arizona Dream (1993)
255,6062,2.5,5x2 (2004)
255,6632,3.5,It's a Boy Girl Thing (2006)
255,6790,4.0,"Lust, Caution (Se, jie) (2007)"
257,4166,5.0,Red Beard (Akahige) (1965)
257,5278,4.5,Drunken Angel (Yoidore tenshi) (1948)
257,5428,3.5,"Human Condition I, The (Ningen no joken I) (1959)"
257,5728,5.0,Harakiri (Seppuku) (1962)
257,5879,3.0,Whisper of the Heart (Mimi wo sumaseba) (1995)
257,7118,3.0,Sword of the Stranger (Sutorejia: Mukô hadan) (2007)
257,7127,3.5,5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007)
257,8307,5.0,Wolf Children (Okami kodomo no ame to yuki) (2012)
258,2125,4.0,"Curse of Frankenstein, The (1957)"
260,3366,3.0,Exit Wounds (2001)
262,2229,3.0,"Tomb of Ligeia, The (1965)"
262,2285,3.0,"Alice, Sweet Alice (a.k.a. Communion) (a.k.a. Holy Terror) (1976)"
262,2578,3.0,Black Sunday (La maschera del demonio) (1960)
262,2586,5.0,"Vampyros Lesbos (Vampiras, Las) (1971)"
262,2642,2.5,Eaten Alive (1977)
262,2677,3.5,Blood Feast (1963)
262,2892,3.5,Possession (1981)
262,2916,2.0,Quatermass and the Pit (1967)
262,3022,3.5,Nekromantik (1987)
262,3078,3.0,"Ilsa, She Wolf of the SS (1974)"
262,3099,2.5,"Devil Rides Out, The (1968)"
262,3475,3.0,Rape Me (Baise-moi) (2000)
262,3484,3.0,"Fall of the House of Usher, The (House of Usher) (1960)"
262,3494,2.5,"House by the Cemetery, The (Quella villa accanto al cimitero) (1981)"
262,3726,3.5,Maniac (1980)
262,3728,5.0,"Wicker Man, The (1973)"
262,3811,3.0,When a Stranger Calls (1979)
262,3875,2.5,Little Otik (Otesánek) (2000)
262,3977,3.0,Trouble Every Day (2001)
262,4134,2.5,Silver Bullet (Stephen King's Silver Bullet) (1985)
262,4205,4.0,"Last House on the Left, The (1972)"
262,4206,2.5,Thesis (Tesis) (1996)
262,4215,2.5,"Hills Have Eyes, The (1977)"
262,4218,2.5,"Wanderers, The (1979)"
262,4286,2.5,"Burning, The (1981)"
262,4306,2.5,Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night) (1982)
262,4367,3.0,I Spit on Your Grave (Day of the Woman) (1978)
262,4413,3.5,Black Christmas (1974)
262,4424,3.0,"House on the Edge of the Park, The (Casa sperduta nel parco, La) (1980)"
262,4454,4.0,May (2002)
262,4484,3.0,Tenebre (1982)
262,4544,3.5,"House with Laughing Windows, The (Casa dalle finestre che ridono, La) (1976)"
262,4545,1.5,I Am Curious (Yellow) (Jag är nyfiken - en film i gult) (1967)
262,4724,2.5,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)"
262,4784,3.0,"Brood, The (1979)"
262,4884,4.0,In My Skin (Dans ma Peau) (2002)
262,4942,3.0,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)"
262,4947,3.0,Rabid (1977)
262,4969,2.5,"Birth of a Nation, The (1915)"
262,5003,3.0,Blind Beast (Môjuu) (1969)
262,5005,3.0,Deep Red (Profondo rosso) (1975)
262,5172,3.0,Martin (1977)
262,5204,3.0,"Witchfinder General (Conquerer Worm, The) (1968)"
262,5266,2.5,The Plague of the Zombies (1966)
262,5279,3.0,Desperate Living (1977)
262,5359,2.5,Baby Doll (1956)
262,5569,2.0,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)"
262,5669,3.0,"Golden Age, The (Âge d'Or, L') (1930)"
262,5676,3.0,"Black Cat, The (1934)"
262,5718,3.5,Night and Fog (Nuit et brouillard) (1955)
262,5738,3.5,"Spider Baby or, The Maddest Story Ever Told (Spider Baby) (1968)"
262,5749,3.0,Play Time (a.k.a. Playtime) (1967)
262,5751,3.0,Titicut Follies (1967)
262,5761,3.5,The Devils (1971)
262,5770,2.0,Sisters (1973)
262,5774,2.5,Flesh for Frankenstein (a.k.a. Andy Warhol's Frankenstein) (1973)
262,5833,3.0,Alice (Neco z Alenky) (1988)
262,5842,2.0,It (1990)
262,5922,1.5,Bright Young Things (2003)
262,5945,2.0,One Missed Call (Chakushin ari) (2003)
262,5950,1.0,Ju-on: The Grudge 2 (2003)
262,5989,3.0,Blood and Black Lace (Sei donne per l'assassino) (1964)
262,6022,2.5,Shivers (They Came from Within) (1975)
262,6038,2.5,Salem's Lot (1979)
262,6078,3.5,Thriller: A Cruel Picture (Thriller - en grym film) (1974)
262,6109,3.0,Blood on Satan's Claw (a.k.a. Satan's Skin) (1971)
262,6110,2.5,"Little Girl Who Lives Down the Lane, The (1976)"
262,6145,2.5,Bad Guy (Nabbeun namja) (2001)
262,6155,3.0,High Tension (Haute tension) (Switchblade Romance) (2003)
262,6160,1.0,My Summer of Love (2004)
262,6167,2.5,3 Extremes (Three... Extremes) (Saam gaang yi) (2004)
262,6284,5.0,Dead Man's Shoes (2004)
262,6299,2.5,"Fists in the Pocket (Pugni in tasca, I) (1965)"
262,6439,1.0,"Omen, The (2006)"
262,6529,3.5,Taxidermia (2006)
262,6564,1.0,Lunacy (Sílení) (2006)
262,6643,2.5,Street Trash (1987)
262,6646,0.5,Karla (2006)
262,6811,3.0,Scum (1979)
262,6887,2.5,Teeth (2007)
262,6927,3.0,Inside (À l'intérieur) (2007)
262,6965,2.5,"Strangers, The (2008)"
262,7051,3.5,Martyrs (2008)
262,7101,1.0,"Devil's Chair, The (2006)"
262,7168,2.0,Frontière(s) (2007)
262,7268,1.5,Hood of Horror (2006)
262,7330,2.0,Thirst (Bakjwi) (2009)
262,7356,1.5,Deadgirl (2008)
262,7455,3.0,"House of the Devil, The (2009)"
262,7499,2.0,Case 39 (2009)
262,7512,3.0,Mark of the Devil (Hexen bis aufs Blut gequält) (1970)
262,7524,1.0,"Human Centipede, The (First Sequence) (2009)"
262,7585,2.0,"Serbian Film, A (Srpski film) (2010)"
262,7633,1.5,"Poughkeepsie Tapes, The (2007)"
262,7637,1.0,Lake Mungo (2008)
262,7650,2.5,7 Days (Les 7 jours du talion) (2010)
262,7680,3.5,"Loved Ones, The (2009)"
262,7816,1.5,"Tunnel, The (2011)"
262,7820,3.5,Submarine (2010)
262,7850,2.0,"Woman, The (2011)"
262,7875,3.0,"Skin I Live In, The (La piel que habito) (2011)"
262,7897,4.0,Kill List (2011)
262,7909,4.0,Tyrannosaur (2011)
262,7951,2.5,"Snowman, The (1982)"
262,7982,2.0,"Human Centipede II (Full Sequence), The (2011)"
262,7985,2.0,Hostel: Part III (2011) 
262,7990,2.0,"Innkeepers, The (2011)"
262,7994,5.0,Dylan Moran: Monster (2004)
262,7995,2.5,"Dylan Moran: Like, Totally (2006)"
262,7996,2.5,Dylan Moran Live: What It Is (2009)
262,8125,2.0,"Possession, The (2012)"
262,8127,3.0,Paradise Lost 3: Purgatory (2011)
262,8134,1.0,Apartment 143 (2011)
262,8143,3.0,V/H/S (2012)
262,8154,3.0,Sinister (2012)
262,8164,3.5,Tony (2009)
262,8184,5.0,Excision (2012)
262,8188,2.0,Jackass 3.5 (2011)
262,8235,2.0,Would You Rather (2012)
262,8240,1.5,"Collection, The (2012)"
262,8244,2.5,Aftermath (1994)
262,8254,2.5,Mama (2013)
262,8262,3.0,Sightseers (2012)
262,8267,2.5,Angst  (1983)
262,8349,3.0,American Mary (2012)
262,8398,3.5,You're Next (2011)
262,8402,1.5,"First Nudie Musical, The (1976)"
262,8431,3.0,Bloodsucking Freaks (1976)
262,8466,3.0,Grave Encounters 2 (2012)
262,8473,3.0,Dead Set (2008)
262,8502,4.0,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007)
262,8503,1.5,Atrocious (2010)
262,8504,2.5,Dark Touch (2013)
262,8568,2.5,Wake Wood (2010) 
262,8587,2.0,Lesson of the Evil (Aku no kyôten) (2012)
262,8611,1.5,Haunt (2013)
262,8629,2.5,No One Lives (2012)
262,8630,2.5,Miss Violence (2013)
262,8648,3.0,Housebound (2014)
262,8656,3.0,"Sacrament, The (2013)"
262,8658,2.5,"Canal, The (2014)"
262,8661,3.0,"As Above, So Below (2014)"
262,8666,2.5,Honeymoon (2014)
262,8684,2.0,SS Experiment Love Camp (Lager SSadis Kastrat Kommandantur) (1976)
262,8708,1.0,9 (2005)
262,8717,1.5,The Possession of Michael King (2014)
262,8730,3.0,Dorothy Mills (2008)
262,8734,1.5,Starry Eyes (2014)
262,8747,2.5,The Borderlands (2013)
262,8749,2.0,Omen IV: The Awakening (1991)
262,8756,4.0,"Girl Walks Home Alone at Night, A (2014)"
262,8776,1.0,Shriek If You Know What I Did Last Friday the Thirteenth (2000)
262,8850,0.5,Poltergeist (2015)
262,8867,1.0,The Atticus Institute (2015)
262,8874,3.0,The Harvest (2013)
262,8901,2.0,The Human Centipede III (Final Sequence) (2015)
262,8939,2.0,Creep (2014)
262,8974,2.5,"Visit, The (2015)"
262,9003,1.0,Contracted: Phase II (2015)
262,9065,2.5,The Boy (2016)
262,9073,3.0,Michael Jackson's Thriller (1983)
263,2580,3.0,"Snows of Kilimanjaro, The (1952)"
263,3856,3.0,"Owl and the Pussycat, The (1970)"
263,5791,3.0,"Turning Point, The (1977)"
264,447,3.0,Mr. Wonderful (1993)
264,3614,2.0,Family Business (1989)
265,2385,1.0,Red Sorghum (Hong gao liang) (1987)
265,2550,4.0,Room at the Top (1959)
268,5351,3.5,Captain Blood (1935)
268,5906,3.0,61* (2001)
268,6016,3.0,Abbott and Costello Meet the Invisible Man (1951)
268,7134,3.5,Blackadder's Christmas Carol (1988)
268,7717,1.5,"Warrior's Way, The (2010)"
268,7762,4.0,Winnie the Pooh and Tigger Too (1974)
268,7766,1.0,Red Riding Hood (2011)
268,7779,1.5,Hobo with a Shotgun (2011)
268,7782,3.0,Diary of a Wimpy Kid: Rodrick Rules (2011)
268,7806,3.0,"Beaver, The (2011)"
268,7849,4.5,Winnie the Pooh (2011)
268,7879,3.5,Win/win (2010)
270,6539,4.5,G.O.R.A. (2004)
270,7615,3.5,Going the Distance (2010)
270,7649,4.0,Rubber (2010)
270,8506,3.0,"Big Bang Theory, The (2007-)"
270,8650,2.5,Jupiter Ascending (2015)
270,8681,3.5,Tusk (2014)
270,8682,3.5,Horns (2014)
270,8705,3.5,Time Lapse (2014)
270,8742,3.0,"Water Diviner, The (2014)"
270,8923,2.5,The Last Witch Hunter (2015)
270,8961,4.0,Everything's Gonna Be Great (1998)
270,9038,3.0,Bana Masal Anlatma (2015)
270,9039,4.0,Thou Gild'st the Even (2013)
270,9041,3.5,İtirazım Var (2014)
270,9043,4.0,Pek Yakında (2014)
270,9056,3.0,A.R.O.G. (2008)
273,8427,4.0,Filth (2013)
273,8476,4.0,Geography Club (2013)
273,8484,3.5,Punk's Dead: SLC Punk! 2 (2014)
273,8718,4.0,Free Fall (2013)
275,6939,3.5,Son of Rambow (2007)
275,6943,5.0,Delirious (2006)
275,6986,4.0,Young People Fucking (a.k.a. YPF) (2007)
275,7447,5.0,Zach Galifianakis: Live at the Purple Onion (2006)
275,7590,4.0,Winnebago Man (2009)
275,7781,4.5,Boy (2010)
275,8017,5.0,Undefeated (2011)
275,8069,3.5,Your Sister's Sister (2011)
275,8151,5.0,"Royal Affair, A (Kongelig affære, En) (2012)"
275,8152,5.0,Kon-Tiki (2012)
277,8890,3.0,Hitman: Agent 47 (2015)
277,8929,4.0,The Good Dinosaur (2015)
277,8997,2.5,Legend (2015)
277,9031,4.0,The Boy and the Beast (2015)
277,9052,3.0,Daddy's Home (2015)
277,9094,3.0,Now You See Me 2 (2016)
278,357,4.0,Mirage (1995)
278,543,3.0,Bread and Chocolate (Pane e cioccolata) (1973)
278,633,5.0,Maya Lin: A Strong Clear Vision (1994)
281,4369,4.0,Zulu (1964)
281,4988,3.0,Pygmalion (1938)
281,4989,5.0,"Passage to India, A (1984)"
281,5648,3.0,Damn Yankees! (1958)
282,3276,4.0,Cry Freedom (1987)
283,2999,5.0,Butterfly (La lengua de las mariposas) (1999)
283,3312,4.5,"Taste of Others, The (Le goût des autres) (2000)"
283,4224,4.0,"Son of the Bride (Hijo de la novia, El) (2001)"
283,5041,4.0,Osama (2003)
283,5163,4.5,Valentin (Valentín) (2002)
283,5165,5.0,Carandiru (2003)
283,5622,4.0,Vera Drake (2004)
283,5944,4.0,"Lost Embrace (Abrazo partido, El) (2004)"
283,6075,1.5,Chronicles (Crónicas) (2004)
283,6181,3.0,Russian Dolls (Les poupées russes) (2005)
285,2748,2.0,Band of the Hand (1986)
285,2766,1.0,Last Resort (National Lampoon's Last Resort) (1994)
285,2950,2.0,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)"
285,3007,3.0,Communion (1989)
286,515,3.0,Andre (1994)
286,3243,2.0,Breakheart Pass (1975)
287,4493,5.0,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002)
287,5136,4.0,Home on the Range (2004)
287,5652,4.0,"Wackiest Ship in the Army, The (1960)"
287,6327,4.5,Luxo Jr. (1986)
287,6950,5.0,Stargate: The Ark of Truth (2008)
287,7004,5.0,Stargate: Continuum (2008)
287,7191,4.5,Kung Fu Panda: Secrets of the Furious Five (2008)
287,7381,4.5,Partly Cloudy (2009)
287,7452,4.5,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987)
287,7525,5.0,This Is the Army (1943)
287,7687,2.5,Tiny Furniture (2010)
287,7723,4.5,Day & Night (2010)
287,7851,4.0,Mike's New Car (2002)
287,7978,4.5,Man on a Ledge (2012)
287,8010,4.5,October Baby (2011)
287,8012,4.5,Courageous (2011)
287,8080,5.0,Jack-Jack Attack (2005)
287,8082,5.0,One Man Band (2005)
287,8424,4.0,Cloudy with a Chance of Meatballs 2 (2013)
287,8437,4.5,"Blue Umbrella, The (2013)"
287,8733,5.0,Doctor Who: The Time of the Doctor (2013)
287,8854,4.0,Home (2015)
287,8920,5.0,The Secret Life of Pets (2016)
287,8929,5.0,The Good Dinosaur (2015)
287,9013,4.5,Hotel Transylvania 2 (2015)
287,9030,5.0,"Peanuts Movie, The (2015)"
287,9066,5.0,Me Before You (2016)
287,9102,4.5,Jason Bourne (2016)
287,9104,4.0,The Legend of Tarzan (2016)
287,9118,5.0,The Last Brickmaker in America (2001)
291,5392,5.0,Oliver Twist (1948)
292,2475,3.5,Liberty Heights (1999)
292,5199,4.0,School Ties (1992)
293,3607,5.0,Dream a Little Dream (1989)
293,3926,4.5,Escaflowne: The Movie (Escaflowne) (2000)
294,1593,3.5,"Million Dollar Duck, The (a.k.a. $1,000,000 Duck) (1971)"
294,1601,3.5,Cheetah (1989)
294,1910,3.5,Santa Claus: The Movie (1985)
294,2154,3.5,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)"
294,2303,4.0,"Pajama Game, The (1957)"
294,2546,4.0,Brenda Starr (1989)
294,2713,3.0,Sesame Street Presents Follow That Bird (1985)
294,2882,3.0,Saludos Amigos (1943)
294,2883,5.0,The Slipper and the Rose: The Story of Cinderella (1976)
294,2928,4.0,Benji the Hunted (1987)
294,3008,3.0,Fun and Fancy Free (1947)
294,3021,3.0,Make Mine Music (1946)
294,3116,3.0,Duets (2000)
294,3133,3.0,Beach Party (1963)
294,3134,3.0,Bikini Beach (1964)
294,3136,3.0,Pajama Party (1964)
294,3171,3.0,"Adventures of Ichabod and Mr. Toad, The (1949)"
294,3259,3.5,Sugar & Spice (2001)
294,3305,3.5,Head Over Heels (2001)
294,3306,2.5,Left Behind: The Movie (2000)
294,3323,4.5,Blow Dry (a.k.a. Never Better) (2001)
294,3383,4.0,Josie and the Pussycats (2001)
294,3483,2.0,Dr. Goldfoot and the Bikini Machine (1965)
294,3557,2.5,High Spirits (1988)
294,3659,4.0,She's Out of Control (1989)
294,3719,4.5,Tortilla Soup (2001)
294,3742,3.5,Big Trouble (2002)
294,3755,3.5,King Solomon's Mines (1937)
294,3768,2.0,Extreme Days (2001)
294,3902,4.0,"Flight of Dragons, The (1982)"
294,3913,3.5,Blankman (1994)
294,3955,3.5,Return to Never Land (2002)
294,4062,3.5,Return of the Killer Tomatoes! (1988)
294,4089,3.5,Cactus Flower (1969)
294,4094,3.5,White Fang (1991)
294,4100,4.0,Calamity Jane (1953)
294,4102,3.0,"Harvey Girls, The (1946)"
294,4191,3.0,"Care Bears Movie, The (1985)"
294,4192,3.0,Care Bears Movie II: A New Generation (1986)
294,4239,4.0,Jonah: A VeggieTales Movie (2002)
294,4478,3.0,Savannah Smiles (1982)
294,4498,4.0,"Thrill of It All, The (1963)"
294,4538,3.0,Sweet Charity (1969)
294,4546,3.5,"Robe, The (1953)"
294,4551,4.0,What a Girl Wants (2003)
294,4600,4.5,"Girls, Les (1957)"
294,4619,4.0,Once a Thief (Zong heng si hai) (1991)
294,4620,4.0,Silk Stockings (1957)
294,4629,3.5,Gay Purr-ee (1962)
294,4634,3.5,Straight Talk (1992)
294,4653,3.5,Music Box (1989)
294,4670,4.5,Alex and Emma (2003)
294,4691,4.5,Sinbad: Legend of the Seven Seas (2003)
294,4706,3.5,Camp (2003)
294,4750,3.5,Dracula (1979)
294,4762,3.5,"Order, The (2003)"
294,4773,3.5,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993)
294,4783,3.5,Once Bitten (1985)
294,4896,3.5,Timeline (2003)
294,4922,3.5,Housesitter (1992)
294,4982,4.0,42nd Street (1933)
294,4984,4.0,That Touch of Mink (1962)
294,5009,3.5,King of Hearts (1966)
294,5020,4.0,Honey (2003)
294,5037,4.0,"Company, The (2003)"
294,5046,3.5,Once Upon a Crime... (1992)
294,5069,2.5,Cool World (1992)
294,5100,3.0,King Solomon's Mines (1985)
294,5132,4.0,Scooby-Doo 2: Monsters Unleashed (2004)
294,5216,3.5,"Four Musketeers, The (1974)"
294,5235,4.0,"Bon Voyage, Charlie Brown (and Don't Come Back!) (1980)"
294,5247,3.5,Mogambo (1953)
294,5268,3.5,How to Succeed in Business Without Really Trying (1967)
294,5277,3.5,Gidget (1959)
294,5319,3.5,"Phantom Tollbooth, The (1970)"
294,5361,2.0,Beyond the Valley of the Dolls (1970)
294,5377,3.5,Take Me Out to the Ball Game (1949)
294,5407,4.0,Lover Come Back (1961)
294,5421,4.0,State Fair (1945)
294,5427,3.5,"Picture of Dorian Gray, The (1945)"
294,5442,3.5,"Ugly Dachshund, The (1966)"
294,5457,4.0,"Claymation Christmas Celebration, A (1987)"
294,5513,4.5,My Favorite Wife (1940)
294,5645,4.0,"Bellboy, The (1960)"
294,5647,4.0,Cinderfella (1960)
